ncessch,school_name,lea_name,school_type,school_level,charter,magnet,suspension_rate,counselors_per_student,counselor_quartile,pct_black,pct_hispanic,pct_white,pct_frp_lunch,enrollmentwhite,enrollment,free_lunch,pct_free_lunch,reduced_price_lunch,pct_rp_lunch,frp_lunch,students_oos_suspension,student_suspension_rate,suspensions_instances,homicide_ind,rape_incidents,sexual_battery_incidents,robbery_w_weapon_incidents,robbery_w_firearm_incidents,robbery_no_weapon_incidents,attack_w_weapon_incidents,attack_w_firearm_incidents,attack_no_weapon_incidents,threats_w_weapon_incidents,threats_w_firearm_incidents,threats_no_weapon_incidents,possession_firearm_incidents,num_incidents,incident_rate,counselors_fte,social_workers_fte,socialworkers_per_student,pct_students_oos_suspension,enrollment_by_1000
420004200404,Inquiry Charter School,Inquiry Charter School,Regular school,Elementary,1,0,10.628019,0,1,93.71981,0,2.8985507,100,6,207,207,100,0,0,207,18,8.695652,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.695652,.207
420004300405,Eugenio Maria DE Hostos CS,Eugenio Maria De Hostos CS,Regular school,Elementary,1,0,8.5828342,.1996008,2,4.3912177,92.215569,.1996008,56.287426,1,501,282,56.287426,0,0,282,37,7.3852296,43,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.3992016,1,0,0,7.3852296,.50099999
420004400406,Laboratory CS,Laboratory CS,Regular school,Elementary,1,0,,,,87.521667,3.4662044,.34662044,,2,577,,,,,,17,2.9462738,,,,,,,,,,,,,,,,,,,,2.9462738,.57700002
420004700445,Wonderland CS,Wonderland CS,Regular school,Elementary,1,0,,,,6.0240965,0,84.337349,,70,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,.082999997
420004800453,Crispus Attucks CS,Crispus Attucks CS,Regular school,High School,1,0,23.404255,2.1276596,4,41.489361,47.872341,5.319149,98.936172,5,94,93,98.936172,0,0,93,25,26.595745,22,0,0,0,0,0,0,0,0,2,0,0,3,0,2,2.1276596,2,0,0,26.595745,.093999997
420005000485,Collegium CS,Collegium CS,Regular school,K-12,1,0,7.412539,.31174231,3,19.674402,15.275373,46.934536,33.183235,1355,2887,853,29.546242,105,3.6369934,958,135,4.6761346,214,0,0,0,0,0,0,0,0,66,7,0,20,0,73,2.5285764,9,0,0,4.6761346,2.8870001
420005100488,MAST Community Charter School,MAST Community Charter School,Regular school,K-12,1,0,2.0648968,.22123894,2,8.333333,9.2920351,68.21534,40.560471,925,1356,446,32.890854,104,7.6696167,550,26,1.9174042,28,0,0,0,0,0,0,0,0,2,0,0,1,0,2,.14749263,3,0,0,1.9174042,1.3559999
420005200489,Christopher Columbus CS,Christopher Columbus CS,Regular school,Elementary,1,0,0,.23282887,2,16.298021,7.5669384,57.741558,,496,859,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,.85900003
420005300493,Charter High School for Architecture and,Charter High School for Architecture and Design,Regular school,High School,1,0,14.862681,.48465267,4,89.176094,6.1389337,1.453958,99.676895,9,619,617,99.676895,0,0,617,92,14.862681,92,0,0,0,0,0,0,0,0,29,0,0,0,0,29,4.6849756,3,1,.16155089,14.862681,.61900002
420005500495,Universal Institute CS,Universal Institute CS,Regular school,K-12,1,0,14.72,0,1,93.760002,4.8000002,.31999999,76.160004,2,625,476,76.160004,0,0,476,116,18.559999,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.559999,.625
420005600496,Math Civics and Sciences CS,Math Civics and Sciences CS,Regular school,K-12,1,0,0,.20283976,2,97.363083,1.2170385,.10141988,,1,986,,,,,,17,1.7241379,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,.20283976,2,0,0,1.7241379,.986
420005800500,Young Scholars CS,Young Scholars CS,Regular school,Elementary,1,0,5.6224899,.40160644,4,97.188751,2.0080321,0,,0,249,,,,,,15,6.0240965,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.40160644,6.0240965,.249
420006000502,Freire CS,Freire CS,Regular school,High School,1,0,23.336744,.81883317,4,92.835213,2.6612077,.10235415,,1,977,,,,,,199,20.368475,228,0,0,0,0,0,4,1,0,12,0,0,3,0,17,1.7400205,8,2,.20470829,20.368475,.977
420006100503,Philadelphia Academy CS,Philadelphia Academy CS,Regular school,K-12,1,0,1.2248468,.043744531,1,8.9238844,8.5739279,76.552933,33.595802,875,1143,342,29.921259,42,3.6745408,384,10,.87489063,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.5,0,0,.87489063,1.143
420006200504,Mastery CS - Hardy Williams,Mastery CS - Hardy Williams,Regular school,K-12,1,0,0,.081366964,1,98.128563,1.2205045,.2441009,99.2677,3,1229,1220,99.2677,0,0,1220,358,29.129374,0,0,0,0,0,0,0,0,0,11,0,0,2,0,11,.89503664,1,2,.16273393,29.129374,1.229
420006300510,Sugar Valley Rural CS,Sugar Valley Rural CS,Regular school,K-12,1,0,2.5104601,.20920502,2,.20920502,1.2552301,97.280334,64.016739,465,478,267,55.857742,39,8.1589956,306,12,2.5104601,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5104601,.47799999
420006400530,Spectrum CS,Spectrum CS,Regular school,High School,1,0,21.875,0,1,46.875,0,43.75,,14,32,,,,,,7,21.875,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.125,0,0,0,21.875,.032000002
420006500567,Lincoln CS,Lincoln CS,Regular school,Elementary,1,0,22.089552,.14925373,1,33.283581,51.194031,7.4626865,99.104477,50,670,664,99.104477,0,0,664,223,33.283581,148,0,0,0,0,0,0,0,0,20,0,0,5,0,20,2.9850745,1,0,0,33.283581,.67000002
420006700511,Renaissance Academy CS,Renaissance Academy CS,Regular school,K-12,1,0,7.3377233,.56444025,4,17.968016,3.6688616,64.252113,18.814676,683,1063,169,15.8984,31,2.9162748,200,47,4.4214487,78,0,0,1,0,0,0,0,0,14,0,0,13,0,15,1.4111006,6,0,0,4.4214487,1.063
420006807636,Roberto Clemente CS,Roberto Clemente CS,Regular school,K-12,1,0,13.085622,.40387723,4,2.9079161,96.445877,.48465267,,3,619,,,,,,50,8.0775442,81,0,0,0,0,0,0,0,0,0,1,0,0,0,1,.16155089,2.5,0,0,8.0775442,.61900002
420006900562,Bucks County Montessori CS,Bucks County Montessori CS,Regular school,Elementary,1,1,.51282054,0,1,1.5384616,1.0256411,65.641029,,128,195,,,,,,1,.51282054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.51282054,.19499999
420007000514,Souderton CS Collaborative,Souderton CS Collaborative,Regular school,Elementary,1,0,0,0,1,3.030303,6.9264069,65.800865,,152,231,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23100001
420007300515,Global Leadership Academy CS,Global Leadership Academy CS,Regular school,Elementary,1,0,0,0,1,98.569382,.57224607,0,99.713875,0,699,697,99.713875,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14306152,0,.699
420007400529,Philadelphia Performing Arts CS,Philadelphia Performing Arts CS,Regular school,K-12,1,0,.65843624,.20576131,2,28.724279,4.6502056,49.259258,61.23457,1197,2430,1305,53.703705,183,7.5308642,1488,16,.65843624,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,.041152265,.65843624,2.4300001
420007500531,New Foundations CS,New Foundations CS,Regular school,K-12,1,0,1.2916384,.13596193,1,14.411964,19.03467,60.367096,54.24881,888,1471,654,44.459553,144,9.789259,798,16,1.0876955,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,.5,.033990484,1.0876955,1.471
420007600552,Esperanza Academy Charter School,Esperanza Academy Charter School,Regular school,K-12,1,0,9.1784334,.48138639,4,4.3645701,95.314507,.32092425,96.084724,5,1558,1497,96.084724,0,0,1497,143,9.1784334,143,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7.5,1,.064184852,9.1784334,1.558
420007700554,Franklin Towne CHS,Franklin Towne CHS,Regular school,High School,1,0,.08605852,.43029261,4,9.7246132,18.158348,68.502579,65.490532,796,1162,610,52.495697,151,12.994837,761,1,.08605852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,.08605852,1.1619999
420007900564,Mariana Bracetti Academy CS,Mariana Bracetti Academy CS,Regular school,K-12,1,0,14.359415,.25795355,3,15.133276,79.191742,3.4393809,100,40,1163,1163,100,0,0,1163,91,7.8245916,167,0,0,2,0,0,2,0,0,16,1,0,3,0,21,1.805675,3,1,.085984521,7.8245916,1.163
420008400578,Mastery CHS - Lenfest Campus,Mastery CHS - Lenfest Campus,Regular school,High School,1,0,0,0,1,80.91993,9.8807497,3.9182284,98.466782,23,587,578,98.466782,0,0,578,168,28.620102,0,0,0,0,0,0,0,0,0,14,0,0,4,0,14,2.3850086,0,0,0,28.620102,.58700001
